timestamp_brt,heart_rate_bpm,relative_video_time
2025-12-05 15:09:00,87,1.58
2025-12-05 15:09:01,86,2.58
2025-12-05 15:09:03,86,4.58
2025-12-05 15:09:05,86,6.58
2025-12-05 15:09:06,86,7.58
2025-12-05 15:09:08,88,9.58
2025-12-05 15:09:09,91,10.58
2025-12-05 15:09:11,93,12.58
2025-12-05 15:09:13,90,14.58
2025-12-05 15:09:14,90,15.58
2025-12-05 15:09:16,88,17.58
2025-12-05 15:09:18,89,19.58
2025-12-05 15:09:20,91,21.58
2025-12-05 15:09:21,91,22.58
2025-12-05 15:09:22,94,23.58
2025-12-05 15:09:24,95,25.58
2025-12-05 15:09:25,95,26.58
2025-12-05 15:09:26,92,27.59
2025-12-05 15:09:28,91,29.59
2025-12-05 15:09:30,91,31.59
2025-12-05 15:09:32,91,33.58
2025-12-05 15:09:33,91,34.59
2025-12-05 15:09:35,93,36.58
2025-12-05 15:09:36,93,37.59
2025-12-05 15:09:37,93,38.59
2025-12-05 15:09:38,93,39.6
2025-12-05 15:09:40,94,41.59
2025-12-05 15:09:41,94,42.59
2025-12-05 15:09:42,94,43.59
2025-12-05 15:09:43,95,44.59
2025-12-05 15:09:44,95,45.6
2025-12-05 15:09:45,94,46.6
2025-12-05 15:09:47,93,48.59
2025-12-05 15:09:49,93,50.6
2025-12-05 15:09:51,92,52.59
2025-12-05 15:09:52,92,53.6
2025-12-05 15:09:53,91,54.6
2025-12-05 15:09:55,91,56.6
2025-12-05 15:09:56,91,57.6
2025-12-05 15:09:57,91,58.6
2025-12-05 15:09:59,91,60.6
2025-12-05 15:10:00,91,61.6
2025-12-05 15:10:01,88,62.6
2025-12-05 15:10:02,88,63.6
2025-12-05 15:10:03,85,64.6
2025-12-05 15:10:05,85,66.6
2025-12-05 15:10:06,85,67.6
2025-12-05 15:10:07,85,68.61
2025-12-05 15:10:09,87,70.6
2025-12-05 15:10:10,88,71.6
2025-12-05 15:10:11,88,72.6
2025-12-05 15:10:12,88,73.61
2025-12-05 15:10:14,87,75.61
2025-12-05 15:10:16,88,77.6
2025-12-05 15:10:17,88,78.62
2025-12-05 15:10:19,89,80.61
2025-12-05 15:10:21,91,82.61
2025-12-05 15:10:22,91,83.61
2025-12-05 15:10:24,90,85.61
2025-12-05 15:10:25,90,86.62
2025-12-05 15:10:27,90,88.61
2025-12-05 15:10:28,90,89.62
2025-12-05 15:10:30,90,91.61
2025-12-05 15:10:32,91,93.62
2025-12-05 15:10:34,90,95.62
2025-12-05 15:10:36,90,97.61
2025-12-05 15:10:37,91,98.62
2025-12-05 15:10:38,91,99.62
2025-12-05 15:10:40,92,101.62
2025-12-05 15:10:41,93,102.62
2025-12-05 15:10:42,93,103.62
2025-12-05 15:10:44,92,105.62
2025-12-05 15:10:46,92,107.63
2025-12-05 15:10:48,97,109.62
2025-12-05 15:10:49,101,110.62
2025-12-05 15:10:50,101,111.62
2025-12-05 15:10:51,102,112.62
2025-12-05 15:10:53,98,114.62
2025-12-05 15:10:55,96,116.62
2025-12-05 15:10:56,96,117.62
2025-12-05 15:10:57,96,118.62
2025-12-05 15:10:59,95,120.62
2025-12-05 15:11:00,95,121.63
2025-12-05 15:11:02,91,123.62
2025-12-05 15:11:04,91,125.62
2025-12-05 15:11:06,92,127.62
2025-12-05 15:11:07,92,128.62
2025-12-05 15:11:08,91,129.63
2025-12-05 15:11:09,91,130.63
2025-12-05 15:11:11,90,132.63
2025-12-05 15:11:12,87,133.63
2025-12-05 15:11:14,85,135.65
2025-12-05 15:11:16,85,137.63
2025-12-05 15:11:17,85,138.64
2025-12-05 15:11:19,86,140.63
2025-12-05 15:11:21,87,142.63
2025-12-05 15:11:22,87,143.63
2025-12-05 15:11:24,87,145.63
2025-12-05 15:11:26,87,147.63
2025-12-05 15:11:27,88,148.63
2025-12-05 15:11:28,88,149.64
2025-12-05 15:11:30,89,151.64
2025-12-05 15:11:32,88,153.63
2025-12-05 15:11:33,88,154.64
2025-12-05 15:11:35,89,156.63
2025-12-05 15:11:36,89,157.64
2025-12-05 15:11:37,91,158.64
2025-12-05 15:11:38,91,159.64
2025-12-05 15:11:39,91,160.64
2025-12-05 15:11:41,91,162.64
2025-12-05 15:11:42,91,163.64
2025-12-05 15:11:44,86,165.64
2025-12-05 15:11:45,87,166.64
2025-12-05 15:11:46,88,167.64
2025-12-05 15:11:48,89,169.65
2025-12-05 15:11:50,88,171.64
2025-12-05 15:11:51,88,172.64
2025-12-05 15:11:53,89,174.64
2025-12-05 15:11:54,90,175.64
2025-12-05 15:11:55,90,176.64
2025-12-05 15:11:57,92,178.64
2025-12-05 15:11:59,93,180.65
2025-12-05 15:12:00,92,181.65
2025-12-05 15:12:02,89,183.64
2025-12-05 15:12:03,89,184.65
2025-12-05 15:12:04,88,185.65
2025-12-05 15:12:05,88,186.65
2025-12-05 15:12:06,88,187.65
2025-12-05 15:12:07,88,188.65
2025-12-05 15:12:08,89,189.65
2025-12-05 15:12:09,89,190.65
2025-12-05 15:12:11,90,192.66
2025-12-05 15:12:13,89,194.66
2025-12-05 15:12:15,89,196.66
2025-12-05 15:12:16,89,197.66
2025-12-05 15:12:17,89,198.66
2025-12-05 15:12:19,90,200.67
2025-12-05 15:12:21,91,202.66
2025-12-05 15:12:23,91,204.65
2025-12-05 15:12:24,91,205.66
2025-12-05 15:12:26,89,207.66
2025-12-05 15:12:27,90,208.66
2025-12-05 15:12:29,90,210.66
2025-12-05 15:12:30,90,211.66
2025-12-05 15:12:32,92,213.66
2025-12-05 15:12:33,90,214.66
2025-12-05 15:12:34,90,215.66
2025-12-05 15:12:35,90,216.66
2025-12-05 15:12:36,91,217.67
2025-12-05 15:12:38,91,219.66
2025-12-05 15:12:39,91,220.67
2025-12-05 15:12:41,92,222.67
2025-12-05 15:12:42,91,223.67
2025-12-05 15:12:44,91,225.67
2025-12-05 15:12:46,93,227.67
2025-12-05 15:12:47,93,228.67
2025-12-05 15:12:49,93,230.68
2025-12-05 15:12:51,92,232.67
2025-12-05 15:12:52,90,233.68
2025-12-05 15:12:54,91,235.67
2025-12-05 15:12:56,90,237.68
