timestamp_brt,heart_rate_bpm,relative_video_time
2025-11-26 15:43:42,100,0.54
2025-11-26 15:43:43,84,1.54
2025-11-26 15:43:44,84,2.54
2025-11-26 15:43:45,77,3.55
2025-11-26 15:43:47,77,5.54
2025-11-26 15:43:48,77,6.55
2025-11-26 15:43:49,78,7.55
2025-11-26 15:43:51,79,9.56
2025-11-26 15:43:53,80,11.56
2025-11-26 15:43:55,81,13.56
2025-11-26 15:43:57,82,15.55
2025-11-26 15:43:59,81,17.55
2025-11-26 15:44:01,83,19.55
2025-11-26 15:44:03,85,21.56
2025-11-26 15:44:05,86,23.56
2025-11-26 15:44:06,86,24.56
2025-11-26 15:44:07,86,25.57
2025-11-26 15:44:09,85,27.57
2025-11-26 15:44:11,85,29.57
2025-11-26 15:44:12,84,30.59
2025-11-26 15:44:14,84,32.56
2025-11-26 15:44:15,84,33.56
2025-11-26 15:44:17,82,35.56
2025-11-26 15:44:19,82,37.56
2025-11-26 15:44:20,81,38.56
2025-11-26 15:44:22,81,40.56
2025-11-26 15:44:23,81,41.57
2025-11-26 15:44:24,82,42.57
2025-11-26 15:44:26,81,44.57
2025-11-26 15:44:27,81,45.57
2025-11-26 15:44:29,81,47.57
2025-11-26 15:44:30,81,48.57
2025-11-26 15:44:32,78,50.57
2025-11-26 15:44:34,77,52.57
2025-11-26 15:44:35,77,53.57
2025-11-26 15:44:37,75,55.58
2025-11-26 15:44:39,75,57.58
2025-11-26 15:44:40,74,58.58
2025-11-26 15:44:41,74,59.58
2025-11-26 15:44:43,73,61.58
2025-11-26 15:44:45,72,63.58
2025-11-26 15:44:47,72,65.58
2025-11-26 15:44:48,72,66.58
2025-11-26 15:44:49,72,67.58
2025-11-26 15:44:50,72,68.59
2025-11-26 15:44:52,72,70.58
2025-11-26 15:44:53,72,71.59
2025-11-26 15:44:54,72,72.59
2025-11-26 15:44:56,74,74.58
2025-11-26 15:44:58,75,76.58
2025-11-26 15:44:59,77,77.59
2025-11-26 15:45:01,76,79.59
2025-11-26 15:45:03,74,81.58
2025-11-26 15:45:04,74,82.59
2025-11-26 15:45:06,75,84.59
2025-11-26 15:45:07,76,85.6
2025-11-26 15:45:09,76,87.58
2025-11-26 15:45:10,75,88.59
2025-11-26 15:45:12,73,90.59
2025-11-26 15:45:13,73,91.59
2025-11-26 15:45:14,72,92.59
2025-11-26 15:45:15,72,93.59
2025-11-26 15:45:17,71,95.59
2025-11-26 15:45:18,71,96.59
2025-11-26 15:45:20,72,98.59
2025-11-26 15:45:21,72,99.59
2025-11-26 15:45:22,72,100.59
2025-11-26 15:45:24,71,102.6
2025-11-26 15:45:26,70,104.59
2025-11-26 15:45:27,70,105.6
2025-11-26 15:45:28,69,106.6
2025-11-26 15:45:29,69,107.6
2025-11-26 15:45:31,69,109.6
2025-11-26 15:45:33,69,111.6
2025-11-26 15:45:35,69,113.6
2025-11-26 15:45:37,71,115.61
2025-11-26 15:45:39,71,117.6
2025-11-26 15:45:41,70,119.6
2025-11-26 15:45:43,70,121.61
2025-11-26 15:45:45,70,123.61
2025-11-26 15:45:47,70,125.6
2025-11-26 15:45:48,70,126.6
2025-11-26 15:45:49,71,127.6
2025-11-26 15:45:51,70,129.61
2025-11-26 15:45:53,70,131.6
2025-11-26 15:45:54,70,132.6
2025-11-26 15:45:56,70,134.6
2025-11-26 15:45:57,73,135.61
2025-11-26 15:45:58,73,136.61
2025-11-26 15:46:00,75,138.6
2025-11-26 15:46:01,76,139.61
2025-11-26 15:46:03,74,141.6
2025-11-26 15:46:04,72,142.6
2025-11-26 15:46:06,71,144.6
2025-11-26 15:46:07,71,145.6
2025-11-26 15:46:08,70,146.61
2025-11-26 15:46:10,69,148.61
2025-11-26 15:46:12,68,150.61
2025-11-26 15:46:13,68,151.61
2025-11-26 15:46:15,67,153.61
2025-11-26 15:46:16,67,154.61
2025-11-26 15:46:17,67,155.61
2025-11-26 15:46:19,68,157.61
2025-11-26 15:46:21,68,159.61
2025-11-26 15:46:22,68,160.61
2025-11-26 15:46:23,68,161.61
2025-11-26 15:46:24,68,162.62
2025-11-26 15:46:26,69,164.62
2025-11-26 15:46:28,69,166.61
2025-11-26 15:46:29,70,167.62
2025-11-26 15:46:30,70,168.62
2025-11-26 15:46:32,70,170.62
2025-11-26 15:46:34,69,172.62
2025-11-26 15:46:35,69,173.62
2025-11-26 15:46:37,69,175.62
2025-11-26 15:46:39,70,177.62
2025-11-26 15:46:40,70,178.62
2025-11-26 15:46:41,70,179.62
2025-11-26 15:46:43,71,181.62
2025-11-26 15:46:44,71,182.62
2025-11-26 15:46:46,70,184.62
2025-11-26 15:46:48,71,186.64
2025-11-26 15:46:50,73,188.63
2025-11-26 15:46:52,74,190.62
2025-11-26 15:46:53,74,191.62
2025-11-26 15:46:55,71,193.62
2025-11-26 15:46:57,70,195.62
2025-11-26 15:46:58,69,196.63
2025-11-26 15:47:00,68,198.62
2025-11-26 15:47:01,68,199.62
2025-11-26 15:47:02,68,200.63
2025-11-26 15:47:04,68,202.62
2025-11-26 15:47:06,68,204.63
2025-11-26 15:47:08,68,206.63
2025-11-26 15:47:09,68,207.63
2025-11-26 15:47:11,68,209.63
2025-11-26 15:47:12,68,210.63
2025-11-26 15:47:14,68,212.63
2025-11-26 15:47:15,68,213.63
2025-11-26 15:47:16,68,214.63
2025-11-26 15:47:17,68,215.63
2025-11-26 15:47:18,68,216.63
2025-11-26 15:47:19,68,217.64
2025-11-26 15:47:21,68,219.63
2025-11-26 15:47:22,68,220.64
2025-11-26 15:47:24,68,222.63
2025-11-26 15:47:26,69,224.63
2025-11-26 15:47:27,69,225.63
2025-11-26 15:47:28,69,226.63
2025-11-26 15:47:29,70,227.64
2025-11-26 15:47:31,69,229.63
2025-11-26 15:47:32,69,230.64
2025-11-26 15:47:34,69,232.64
2025-11-26 15:47:35,69,233.64
2025-11-26 15:47:37,70,235.64
2025-11-26 15:47:38,70,236.64
2025-11-26 15:47:40,70,238.64
2025-11-26 15:47:41,70,239.64
2025-11-26 15:47:43,69,241.64
2025-11-26 15:47:44,69,242.64
2025-11-26 15:47:45,69,243.64
2025-11-26 15:47:46,69,244.64
2025-11-26 15:47:48,69,246.64
2025-11-26 15:47:50,69,248.64
2025-11-26 15:47:52,69,250.65
2025-11-26 15:47:54,69,252.64
2025-11-26 15:47:55,69,253.64
2025-11-26 15:47:57,69,255.65
2025-11-26 15:47:59,70,257.64
2025-11-26 15:48:00,70,258.65
2025-11-26 15:48:02,70,260.64
2025-11-26 15:48:04,70,262.64
2025-11-26 15:48:05,69,263.64
2025-11-26 15:48:06,69,264.65
2025-11-26 15:48:07,69,265.65
2025-11-26 15:48:09,70,267.65
2025-11-26 15:48:11,70,269.65
2025-11-26 15:48:12,70,270.65
2025-11-26 15:48:13,69,271.65
2025-11-26 15:48:15,68,273.65
2025-11-26 15:48:16,68,274.65
2025-11-26 15:48:17,68,275.65
2025-11-26 15:48:19,67,277.66
2025-11-26 15:48:21,67,279.66
2025-11-26 15:48:23,67,281.65
2025-11-26 15:48:24,67,282.66
2025-11-26 15:48:25,67,283.66
2025-11-26 15:48:27,67,285.66
2025-11-26 15:48:28,67,286.66
2025-11-26 15:48:29,68,287.66
2025-11-26 15:48:31,69,289.67
2025-11-26 15:48:33,70,291.66
2025-11-26 15:48:34,70,292.66
2025-11-26 15:48:35,70,293.67
2025-11-26 15:48:37,71,295.66
2025-11-26 15:48:38,71,296.66
2025-11-26 15:48:39,71,297.66
2025-11-26 15:48:40,71,298.67
2025-11-26 15:48:41,72,299.67
2025-11-26 15:48:43,74,301.67
2025-11-26 15:48:45,76,303.67
2025-11-26 15:48:46,76,304.67
2025-11-26 15:48:48,75,306.67
2025-11-26 15:48:49,74,307.67
2025-11-26 15:48:51,73,309.67
2025-11-26 15:48:53,74,311.67
2025-11-26 15:48:54,74,312.67
2025-11-26 15:48:55,73,313.67
2025-11-26 15:48:57,72,315.67
2025-11-26 15:48:58,72,316.67
2025-11-26 15:49:00,70,318.67
2025-11-26 15:49:01,70,319.67
2025-11-26 15:49:02,70,320.67
2025-11-26 15:49:03,70,321.67
2025-11-26 15:49:04,70,322.67
2025-11-26 15:49:05,70,323.67
2025-11-26 15:49:07,70,325.67
2025-11-26 15:49:08,70,326.67
2025-11-26 15:49:09,74,327.67
2025-11-26 15:49:10,74,328.67
2025-11-26 15:49:11,76,329.68
2025-11-26 15:49:13,75,331.68
2025-11-26 15:49:15,74,333.68
2025-11-26 15:49:17,72,335.67
2025-11-26 15:49:18,72,336.67
2025-11-26 15:49:19,72,337.68
2025-11-26 15:49:21,73,339.68
2025-11-26 15:49:23,73,341.68
2025-11-26 15:49:24,73,342.68
2025-11-26 15:49:26,75,344.68
2025-11-26 15:49:28,77,346.67
2025-11-26 15:49:29,78,347.68
2025-11-26 15:49:31,74,349.68
2025-11-26 15:49:32,74,350.68
2025-11-26 15:49:33,71,351.68
2025-11-26 15:49:35,70,353.7
2025-11-26 15:49:37,69,355.69
2025-11-26 15:49:39,68,357.69
2025-11-26 15:49:41,68,359.68
2025-11-26 15:49:42,68,360.68
2025-11-26 15:49:43,68,361.68
2025-11-26 15:49:45,69,363.69
2025-11-26 15:49:47,69,365.68
2025-11-26 15:49:48,69,366.69
2025-11-26 15:49:50,69,368.69
2025-11-26 15:49:52,69,370.68
2025-11-26 15:49:54,69,372.68
2025-11-26 15:49:55,70,373.69
2025-11-26 15:49:57,71,375.68
2025-11-26 15:49:58,71,376.69
2025-11-26 15:50:00,71,378.69
2025-11-26 15:50:02,70,380.69
2025-11-26 15:50:04,69,382.69
2025-11-26 15:50:06,69,384.69
2025-11-26 15:50:08,70,386.7
2025-11-26 15:50:10,70,388.69
2025-11-26 15:50:11,71,389.7
2025-11-26 15:50:13,69,391.69
2025-11-26 15:50:15,68,393.69
2025-11-26 15:50:16,68,394.69
2025-11-26 15:50:18,67,396.69
2025-11-26 15:50:19,67,397.69
2025-11-26 15:50:20,67,398.7
2025-11-26 15:50:22,66,400.69
2025-11-26 15:50:23,66,401.7
2025-11-26 15:50:25,66,403.69
2025-11-26 15:50:26,66,404.7
2025-11-26 15:50:27,66,405.7
2025-11-26 15:50:29,66,407.7
2025-11-26 15:50:30,66,408.71
2025-11-26 15:50:32,66,410.71
2025-11-26 15:50:34,68,412.71
2025-11-26 15:50:36,69,414.7
2025-11-26 15:50:38,69,416.7
2025-11-26 15:50:40,69,418.7
2025-11-26 15:50:42,70,420.71
2025-11-26 15:50:44,70,422.71
2025-11-26 15:50:46,69,424.7
2025-11-26 15:50:48,69,426.71
2025-11-26 15:50:50,68,428.71
2025-11-26 15:50:52,68,430.71
2025-11-26 15:50:53,68,431.71
2025-11-26 15:50:54,68,432.71
2025-11-26 15:50:55,67,433.71
2025-11-26 15:50:56,67,434.71
2025-11-26 15:50:57,68,435.71
2025-11-26 15:50:58,68,436.71
2025-11-26 15:50:59,68,437.72
2025-11-26 15:51:01,68,439.71
2025-11-26 15:51:03,68,441.71
2025-11-26 15:51:05,68,443.72
2025-11-26 15:51:06,68,444.73
2025-11-26 15:51:08,68,446.72
