timestamp_brt,heart_rate_bpm,relative_video_time
2026-04-14 20:22:28,79,1.68
2026-04-14 20:22:29,79,2.68
2026-04-14 20:22:31,79,4.68
2026-04-14 20:22:32,79,5.68
2026-04-14 20:22:33,79,6.68
2026-04-14 20:22:34,78,7.68
2026-04-14 20:22:35,77,8.68
2026-04-14 20:22:36,77,9.68
2026-04-14 20:22:37,77,10.69
2026-04-14 20:22:39,78,12.69
2026-04-14 20:22:41,78,14.68
2026-04-14 20:22:42,78,15.68
2026-04-14 20:22:43,78,16.69
2026-04-14 20:22:45,78,18.68
2026-04-14 20:22:46,78,19.68
2026-04-14 20:22:48,79,21.68
2026-04-14 20:22:49,79,22.68
2026-04-14 20:22:50,79,23.69
2026-04-14 20:22:51,79,24.69
2026-04-14 20:22:53,79,26.69
2026-04-14 20:22:55,82,28.68
2026-04-14 20:22:56,79,29.69
2026-04-14 20:22:58,80,31.69
2026-04-14 20:22:59,80,32.69
2026-04-14 20:23:00,80,33.69
2026-04-14 20:23:02,81,35.7
2026-04-14 20:23:04,82,37.7
2026-04-14 20:23:06,83,39.7
2026-04-14 20:23:07,83,40.71
2026-04-14 20:23:09,83,42.7
2026-04-14 20:23:10,83,43.7
2026-04-14 20:23:11,83,44.7
2026-04-14 20:23:12,84,45.7
2026-04-14 20:23:14,83,47.7
2026-04-14 20:23:15,82,48.7
2026-04-14 20:23:16,82,49.71
2026-04-14 20:23:18,81,51.7
2026-04-14 20:23:19,82,52.7
2026-04-14 20:23:21,82,54.71
2026-04-14 20:23:23,82,56.7
2026-04-14 20:23:24,82,57.71
2026-04-14 20:23:25,81,58.73
2026-04-14 20:23:27,82,60.71
2026-04-14 20:23:28,82,61.71
2026-04-14 20:23:30,80,63.71
2026-04-14 20:23:32,79,65.7
2026-04-14 20:23:33,79,66.7
2026-04-14 20:23:34,79,67.72
2026-04-14 20:23:36,79,69.71
2026-04-14 20:23:37,79,70.71
2026-04-14 20:23:39,78,72.71
2026-04-14 20:23:40,77,73.71
2026-04-14 20:23:42,76,75.71
2026-04-14 20:23:43,76,76.71
2026-04-14 20:23:45,74,78.71
2026-04-14 20:23:46,73,79.71
2026-04-14 20:23:47,73,80.71
2026-04-14 20:23:48,73,81.72
2026-04-14 20:23:49,73,82.72
2026-04-14 20:23:51,74,84.72
2026-04-14 20:23:52,76,85.72
2026-04-14 20:23:53,76,86.72
2026-04-14 20:23:54,76,87.73
2026-04-14 20:23:55,76,88.73
2026-04-14 20:23:57,77,90.71
2026-04-14 20:23:58,77,91.72
2026-04-14 20:24:00,77,93.72
2026-04-14 20:24:01,80,94.72
2026-04-14 20:24:03,82,96.72
2026-04-14 20:24:04,82,97.73
2026-04-14 20:24:06,83,99.72
2026-04-14 20:24:07,82,100.72
2026-04-14 20:24:08,82,101.73
2026-04-14 20:24:09,80,102.73
2026-04-14 20:24:11,80,104.72
2026-04-14 20:24:12,79,105.72
2026-04-14 20:24:14,79,107.72
2026-04-14 20:24:16,80,109.73
2026-04-14 20:24:18,81,111.73
2026-04-14 20:24:20,83,113.72
2026-04-14 20:24:22,83,115.72
2026-04-14 20:24:23,83,116.73
2026-04-14 20:24:24,84,117.73
2026-04-14 20:24:26,84,119.72
2026-04-14 20:24:27,84,120.72
2026-04-14 20:24:29,84,122.72
2026-04-14 20:24:30,85,123.73
2026-04-14 20:24:31,85,124.73
2026-04-14 20:24:33,85,126.72
2026-04-14 20:24:34,85,127.73
2026-04-14 20:24:35,85,128.73
2026-04-14 20:24:37,87,130.73
2026-04-14 20:24:38,89,131.73
2026-04-14 20:24:39,89,132.74
2026-04-14 20:24:41,90,134.74
2026-04-14 20:24:43,90,136.73
2026-04-14 20:24:45,89,138.74
2026-04-14 20:24:46,89,139.74
2026-04-14 20:24:48,87,141.75
2026-04-14 20:24:50,86,143.73
2026-04-14 20:24:52,87,145.74
2026-04-14 20:24:54,88,147.73
2026-04-14 20:24:56,85,149.73
2026-04-14 20:24:57,85,150.74
2026-04-14 20:24:59,86,152.74
2026-04-14 20:25:00,87,153.74
2026-04-14 20:25:01,87,154.74
2026-04-14 20:25:03,90,156.74
2026-04-14 20:25:05,92,158.74
2026-04-14 20:25:07,92,160.74
2026-04-14 20:25:09,90,162.75
2026-04-14 20:25:11,90,164.75
2026-04-14 20:25:12,88,165.75
2026-04-14 20:25:14,86,167.75
2026-04-14 20:25:16,86,169.75
2026-04-14 20:25:18,86,171.74
2026-04-14 20:25:19,86,172.74
2026-04-14 20:25:20,86,173.75
2026-04-14 20:25:21,87,174.75
2026-04-14 20:25:22,87,175.76
2026-04-14 20:25:24,88,177.75
2026-04-14 20:25:26,88,179.76
2026-04-14 20:25:27,88,180.76
2026-04-14 20:25:29,89,182.76
2026-04-14 20:25:31,86,184.76
2026-04-14 20:25:32,86,185.76
2026-04-14 20:25:34,84,187.76
2026-04-14 20:25:35,84,188.76
2026-04-14 20:25:37,85,190.76
2026-04-14 20:25:39,85,192.76
2026-04-14 20:25:40,85,193.76
2026-04-14 20:25:41,85,194.76
2026-04-14 20:25:43,84,196.76
2026-04-14 20:25:44,84,197.76
2026-04-14 20:25:45,84,198.76
2026-04-14 20:25:47,83,200.76
2026-04-14 20:25:48,83,201.76
2026-04-14 20:25:49,83,202.77
2026-04-14 20:25:51,84,204.77
2026-04-14 20:25:53,84,206.77
2026-04-14 20:25:54,84,207.77
2026-04-14 20:25:56,84,209.76
2026-04-14 20:25:57,84,210.77
2026-04-14 20:25:59,84,212.78
2026-04-14 20:26:01,84,214.77
2026-04-14 20:26:03,85,216.78
2026-04-14 20:26:05,84,218.77
2026-04-14 20:26:06,84,219.78
2026-04-14 20:26:08,84,221.77
2026-04-14 20:26:10,85,223.77
2026-04-14 20:26:11,85,224.77
2026-04-14 20:26:13,85,226.77
2026-04-14 20:26:15,85,228.79
2026-04-14 20:26:17,85,230.78
2026-04-14 20:26:19,85,232.79
2026-04-14 20:26:21,85,234.77
2026-04-14 20:26:23,85,236.78
2026-04-14 20:26:25,84,238.78
2026-04-14 20:26:26,84,239.78
2026-04-14 20:26:27,84,240.78
2026-04-14 20:26:29,84,242.78
2026-04-14 20:26:30,84,243.78
2026-04-14 20:26:32,84,245.78
2026-04-14 20:26:34,83,247.78
2026-04-14 20:26:35,83,248.78
2026-04-14 20:26:36,82,249.78
2026-04-14 20:26:38,82,251.78
2026-04-14 20:26:39,82,252.78
2026-04-14 20:26:40,82,253.78
2026-04-14 20:26:41,82,254.79
2026-04-14 20:26:43,82,256.79
2026-04-14 20:26:45,82,258.8
2026-04-14 20:26:47,83,260.79
2026-04-14 20:26:49,85,262.79
2026-04-14 20:26:51,86,264.79
2026-04-14 20:26:53,85,266.79
2026-04-14 20:26:54,85,267.79
2026-04-14 20:26:55,85,268.79
2026-04-14 20:26:57,83,270.8
2026-04-14 20:26:59,83,272.79
2026-04-14 20:27:01,82,274.79
2026-04-14 20:27:02,81,275.8
2026-04-14 20:27:04,81,277.79
2026-04-14 20:27:05,81,278.8
2026-04-14 20:27:06,81,279.8
2026-04-14 20:27:07,81,280.8
2026-04-14 20:27:08,80,281.8
2026-04-14 20:27:10,80,283.8
2026-04-14 20:27:11,80,284.8
2026-04-14 20:27:13,80,286.8
2026-04-14 20:27:14,80,287.8
2026-04-14 20:27:15,80,288.8
2026-04-14 20:27:17,80,290.8
2026-04-14 20:27:18,80,291.8
2026-04-14 20:27:20,81,293.8
2026-04-14 20:27:21,81,294.8
2026-04-14 20:27:23,81,296.8
2026-04-14 20:27:25,81,298.8
2026-04-14 20:27:27,80,300.8
2026-04-14 20:27:28,80,301.8
2026-04-14 20:27:29,80,302.8
2026-04-14 20:27:30,80,303.8
2026-04-14 20:27:32,80,305.8
2026-04-14 20:27:34,81,307.8
2026-04-14 20:27:35,80,308.8
2026-04-14 20:27:37,80,310.81
2026-04-14 20:27:39,80,312.81
2026-04-14 20:27:40,80,313.81
2026-04-14 20:27:42,79,315.81
2026-04-14 20:27:44,78,317.8
2026-04-14 20:27:45,79,318.81
2026-04-14 20:27:46,79,319.81
2026-04-14 20:27:48,80,321.81
2026-04-14 20:27:49,81,322.81
2026-04-14 20:27:51,81,324.81
2026-04-14 20:27:52,81,325.81
2026-04-14 20:27:54,80,327.81
2026-04-14 20:27:56,79,329.82
2026-04-14 20:27:58,79,331.83
2026-04-14 20:28:00,80,333.81
2026-04-14 20:28:01,80,334.81
2026-04-14 20:28:02,79,335.81
2026-04-14 20:28:04,81,337.82
2026-04-14 20:28:05,82,338.82
2026-04-14 20:28:07,81,340.81
2026-04-14 20:28:08,81,341.82
2026-04-14 20:28:09,81,342.82
2026-04-14 20:28:11,81,344.82
2026-04-14 20:28:12,81,345.83
2026-04-14 20:28:14,80,347.82
2026-04-14 20:28:16,79,349.82
2026-04-14 20:28:17,79,350.82
2026-04-14 20:28:18,79,351.82
2026-04-14 20:28:20,80,353.82
2026-04-14 20:28:22,81,355.82
2026-04-14 20:28:23,82,356.82
2026-04-14 20:28:25,83,358.82
2026-04-14 20:28:26,83,359.82
2026-04-14 20:28:28,85,361.82
2026-04-14 20:28:29,85,362.82
2026-04-14 20:28:30,85,363.82
2026-04-14 20:28:31,84,364.82
2026-04-14 20:28:32,84,365.82
2026-04-14 20:28:34,85,367.82
2026-04-14 20:28:35,84,368.83
2026-04-14 20:28:36,84,369.84
2026-04-14 20:28:38,82,371.83
2026-04-14 20:28:40,82,373.84
2026-04-14 20:28:42,80,375.83
2026-04-14 20:28:43,81,376.84
2026-04-14 20:28:45,82,378.83
2026-04-14 20:28:46,83,379.83
2026-04-14 20:28:48,82,381.83
2026-04-14 20:28:50,80,383.85
2026-04-14 20:28:52,79,385.83
2026-04-14 20:28:53,79,386.83
2026-04-14 20:28:55,80,388.83
2026-04-14 20:28:56,81,389.83
2026-04-14 20:28:57,81,390.83
2026-04-14 20:28:59,81,392.83
2026-04-14 20:29:00,80,393.84
2026-04-14 20:29:02,80,395.84
2026-04-14 20:29:03,80,396.84
2026-04-14 20:29:04,80,397.84
2026-04-14 20:29:06,81,399.84
2026-04-14 20:29:08,81,401.84
2026-04-14 20:29:09,81,402.84
2026-04-14 20:29:10,81,403.84
2026-04-14 20:29:12,81,405.84
2026-04-14 20:29:13,81,406.85
2026-04-14 20:29:15,81,408.85
2026-04-14 20:29:16,81,409.85
2026-04-14 20:29:18,80,411.84
2026-04-14 20:29:19,80,412.85
2026-04-14 20:29:21,79,414.86
2026-04-14 20:29:23,80,416.85
2026-04-14 20:29:24,81,417.85
2026-04-14 20:29:26,82,419.85
2026-04-14 20:29:27,82,420.85
2026-04-14 20:29:29,82,422.85
2026-04-14 20:29:31,84,424.85
2026-04-14 20:29:33,86,426.85
2026-04-14 20:29:35,87,428.86
2026-04-14 20:29:37,89,430.86
2026-04-14 20:29:39,89,432.86
2026-04-14 20:29:41,90,434.85
2026-04-14 20:29:42,90,435.85
2026-04-14 20:29:44,90,437.87
2026-04-14 20:29:46,90,439.85
2026-04-14 20:29:47,92,440.85
2026-04-14 20:29:48,92,441.85
2026-04-14 20:29:49,94,442.86
2026-04-14 20:29:51,96,444.85
2026-04-14 20:29:53,92,446.86
2026-04-14 20:29:55,90,448.86
2026-04-14 20:29:56,90,449.86
2026-04-14 20:29:57,93,450.86
2026-04-14 20:29:59,94,452.86
2026-04-14 20:30:00,94,453.86
2026-04-14 20:30:02,94,455.86
2026-04-14 20:30:03,93,456.86
2026-04-14 20:30:04,93,457.86
2026-04-14 20:30:06,92,459.86
2026-04-14 20:30:07,91,460.86
2026-04-14 20:30:08,91,461.87
2026-04-14 20:30:10,97,463.86
2026-04-14 20:30:11,98,464.86
2026-04-14 20:30:12,98,465.86
2026-04-14 20:30:13,92,466.87
2026-04-14 20:30:14,91,467.87
2026-04-14 20:30:15,91,468.87
2026-04-14 20:30:16,90,469.87
2026-04-14 20:30:18,87,471.87
2026-04-14 20:30:19,87,472.87
2026-04-14 20:30:20,86,473.87
2026-04-14 20:30:22,85,475.87
2026-04-14 20:30:23,85,476.87
2026-04-14 20:30:25,85,478.89
2026-04-14 20:30:27,86,480.89
2026-04-14 20:30:29,86,482.88
2026-04-14 20:30:31,86,484.87
2026-04-14 20:30:32,85,485.87
2026-04-14 20:30:34,85,487.87
2026-04-14 20:30:35,85,488.87
2026-04-14 20:30:36,85,489.88
2026-04-14 20:30:38,86,491.87
2026-04-14 20:30:40,88,493.88
2026-04-14 20:30:41,88,494.88
2026-04-14 20:30:42,89,495.88
2026-04-14 20:30:44,89,497.88
2026-04-14 20:30:45,89,498.88
2026-04-14 20:30:47,88,500.88
2026-04-14 20:30:48,88,501.88
2026-04-14 20:30:50,88,503.88
2026-04-14 20:30:51,88,504.88
2026-04-14 20:30:53,86,506.88
2026-04-14 20:30:54,86,507.88
2026-04-14 20:30:55,87,508.88
2026-04-14 20:30:56,87,509.88
2026-04-14 20:30:58,85,511.88
2026-04-14 20:30:59,84,512.88
2026-04-14 20:31:00,84,513.88
2026-04-14 20:31:01,84,514.88
2026-04-14 20:31:03,86,516.89
2026-04-14 20:31:04,86,517.89
2026-04-14 20:31:06,88,519.89
2026-04-14 20:31:08,88,521.89
2026-04-14 20:31:09,89,522.89
2026-04-14 20:31:10,90,523.89
2026-04-14 20:31:11,90,524.89
2026-04-14 20:31:12,90,525.89
2026-04-14 20:31:14,90,527.89
2026-04-14 20:31:16,89,529.89
2026-04-14 20:31:17,89,530.89
2026-04-14 20:31:19,90,532.9
2026-04-14 20:31:21,91,534.9
2026-04-14 20:31:23,92,536.9
2026-04-14 20:31:25,91,538.9
2026-04-14 20:31:27,92,540.9
2026-04-14 20:31:29,94,542.9
2026-04-14 20:31:30,94,543.9
2026-04-14 20:31:31,94,544.9
2026-04-14 20:31:32,93,545.9
2026-04-14 20:31:33,93,546.9
2026-04-14 20:31:34,92,547.9
2026-04-14 20:31:35,91,548.9
2026-04-14 20:31:37,91,550.9
2026-04-14 20:31:38,91,551.91
2026-04-14 20:31:40,91,553.91
2026-04-14 20:31:42,91,555.91
2026-04-14 20:31:44,87,557.9
2026-04-14 20:31:45,86,558.9
2026-04-14 20:31:47,85,560.9
2026-04-14 20:31:48,85,561.91
2026-04-14 20:31:50,85,563.91
2026-04-14 20:31:51,86,564.91
2026-04-14 20:31:52,86,565.91
2026-04-14 20:31:53,87,566.91
2026-04-14 20:31:54,87,567.92
2026-04-14 20:31:56,89,569.92
2026-04-14 20:31:58,83,571.92
2026-04-14 20:32:00,83,573.92
2026-04-14 20:32:01,83,574.92
2026-04-14 20:32:02,84,575.92
2026-04-14 20:32:03,84,576.92
2026-04-14 20:32:04,86,577.92
2026-04-14 20:32:06,85,579.92
2026-04-14 20:32:08,85,581.92
2026-04-14 20:32:10,85,583.92
2026-04-14 20:32:12,86,585.92
2026-04-14 20:32:14,87,587.93
2026-04-14 20:32:16,86,589.93
2026-04-14 20:32:18,89,591.92
2026-04-14 20:32:19,89,592.93
2026-04-14 20:32:20,88,593.93
2026-04-14 20:32:22,88,595.93
2026-04-14 20:32:24,88,597.93
2026-04-14 20:32:25,88,598.93
2026-04-14 20:32:26,89,599.94
2026-04-14 20:32:28,90,601.93
2026-04-14 20:32:29,89,602.93
2026-04-14 20:32:30,89,603.93
2026-04-14 20:32:32,88,605.93
2026-04-14 20:32:33,89,606.94
2026-04-14 20:32:35,88,608.94
2026-04-14 20:32:36,88,609.94
2026-04-14 20:32:38,87,611.94
2026-04-14 20:32:40,87,613.93
2026-04-14 20:32:41,87,614.94
2026-04-14 20:32:42,87,615.94
2026-04-14 20:32:44,88,617.94
2026-04-14 20:32:45,90,618.95
2026-04-14 20:32:47,92,620.94
2026-04-14 20:32:48,92,621.94
2026-04-14 20:32:50,89,623.94
2026-04-14 20:32:51,86,624.94
2026-04-14 20:32:53,83,626.94
2026-04-14 20:32:55,81,628.94
2026-04-14 20:32:57,80,630.94
2026-04-14 20:32:58,80,631.94
2026-04-14 20:32:59,80,632.94
2026-04-14 20:33:00,80,633.94
2026-04-14 20:33:01,80,634.94
2026-04-14 20:33:02,82,635.94
2026-04-14 20:33:03,82,636.95
2026-04-14 20:33:05,84,638.94
2026-04-14 20:33:07,87,640.94
2026-04-14 20:33:08,89,641.95
2026-04-14 20:33:10,90,643.94
2026-04-14 20:33:11,90,644.95
2026-04-14 20:33:13,91,646.95
2026-04-14 20:33:15,92,648.95
2026-04-14 20:33:16,91,649.95
2026-04-14 20:33:18,88,651.95
2026-04-14 20:33:20,88,653.96
2026-04-14 20:33:22,88,655.95
2026-04-14 20:33:23,88,656.95
2026-04-14 20:33:24,88,657.95
2026-04-14 20:33:26,87,659.95
2026-04-14 20:33:27,87,660.95
2026-04-14 20:33:29,87,662.96
2026-04-14 20:33:31,86,664.95
2026-04-14 20:33:32,87,665.96
2026-04-14 20:33:34,85,667.95
2026-04-14 20:33:36,84,669.96
2026-04-14 20:33:37,84,670.96
2026-04-14 20:33:39,85,672.95
2026-04-14 20:33:41,84,674.95
2026-04-14 20:33:42,84,675.95
2026-04-14 20:33:43,84,676.96
2026-04-14 20:33:44,84,677.96
2026-04-14 20:33:45,85,678.96
2026-04-14 20:33:47,85,680.96
2026-04-14 20:33:48,85,681.96
2026-04-14 20:33:49,85,682.96
2026-04-14 20:33:50,85,683.96
2026-04-14 20:33:52,86,685.96
2026-04-14 20:33:53,87,686.96
2026-04-14 20:33:55,88,688.96
2026-04-14 20:33:57,91,690.96
2026-04-14 20:33:58,91,691.96
2026-04-14 20:33:59,94,692.97
2026-04-14 20:34:01,94,694.97
2026-04-14 20:34:03,93,696.97
2026-04-14 20:34:04,93,697.97
2026-04-14 20:34:05,90,698.97
2026-04-14 20:34:07,88,700.97
2026-04-14 20:34:09,89,702.97
2026-04-14 20:34:10,89,703.97
2026-04-14 20:34:11,92,704.97
2026-04-14 20:34:12,92,705.97
2026-04-14 20:34:13,92,706.97
2026-04-14 20:34:14,92,707.98
2026-04-14 20:34:16,91,709.97
2026-04-14 20:34:17,89,710.97
2026-04-14 20:34:18,89,711.98
2026-04-14 20:34:19,90,712.98
2026-04-14 20:34:21,90,714.98
2026-04-14 20:34:22,90,715.98
2026-04-14 20:34:24,90,717.97
2026-04-14 20:34:25,90,718.98
2026-04-14 20:34:26,90,719.98
2026-04-14 20:34:27,87,720.98
2026-04-14 20:34:28,87,721.98
2026-04-14 20:34:30,87,723.98
2026-04-14 20:34:31,88,724.98
2026-04-14 20:34:33,87,726.98
2026-04-14 20:34:34,87,727.98
2026-04-14 20:34:35,87,728.98
2026-04-14 20:34:37,87,730.98
2026-04-14 20:34:38,87,731.98
2026-04-14 20:34:39,88,732.98
2026-04-14 20:34:40,88,733.98
2026-04-14 20:34:41,88,734.99
2026-04-14 20:34:42,88,735.99
2026-04-14 20:34:44,89,737.98
2026-04-14 20:34:45,89,738.99
2026-04-14 20:34:47,88,740.99
2026-04-14 20:34:49,88,742.99
2026-04-14 20:34:51,88,744.99
2026-04-14 20:34:52,88,745.99
2026-04-14 20:34:53,90,746.99
2026-04-14 20:34:55,90,748.99
2026-04-14 20:34:56,90,749.99
2026-04-14 20:34:57,90,751.0
2026-04-14 20:35:00,91,753.0
2026-04-14 20:35:01,92,755.0
2026-04-14 20:35:02,92,756.0
2026-04-14 20:35:04,93,758.0
2026-04-14 20:35:05,93,759.0
2026-04-14 20:35:07,93,761.0
2026-04-14 20:35:08,93,762.0
2026-04-14 20:35:10,92,764.0
2026-04-14 20:35:12,89,765.0
2026-04-14 20:35:14,89,767.0
2026-04-14 20:35:15,89,768.0
2026-04-14 20:35:16,90,769.0
2026-04-14 20:35:18,90,771.0
2026-04-14 20:35:19,90,772.0
2026-04-14 20:35:21,90,774.0
2026-04-14 20:35:22,91,775.0
2026-04-14 20:35:24,91,777.0
2026-04-14 20:35:26,91,779.0
2026-04-14 20:35:27,91,780.0
2026-04-14 20:35:28,85,781.01
2026-04-14 20:35:30,85,783.0
2026-04-14 20:35:31,85,784.0
2026-04-14 20:35:32,84,785.01
2026-04-14 20:35:34,86,787.01
2026-04-14 20:35:36,88,789.01
2026-04-14 20:35:37,88,790.01
2026-04-14 20:35:38,90,791.01
2026-04-14 20:35:39,90,792.01
2026-04-14 20:35:40,91,793.01
2026-04-14 20:35:41,91,794.02
2026-04-14 20:35:43,92,796.02
2026-04-14 20:35:45,92,798.01
2026-04-14 20:35:46,92,799.02
2026-04-14 20:35:48,92,801.02
2026-04-14 20:35:50,92,803.01
2026-04-14 20:35:52,93,805.01
2026-04-14 20:35:53,93,806.01
2026-04-14 20:35:55,94,808.02
2026-04-14 20:35:57,93,810.02
2026-04-14 20:35:59,92,812.02
2026-04-14 20:36:01,94,814.02
2026-04-14 20:36:03,93,816.02
2026-04-14 20:36:05,93,818.02
2026-04-14 20:36:06,90,819.02
2026-04-14 20:36:07,90,820.02
2026-04-14 20:36:09,91,822.02
2026-04-14 20:36:10,91,823.02
2026-04-14 20:36:12,93,825.03
2026-04-14 20:36:14,90,827.02
2026-04-14 20:36:15,90,828.02
2026-04-14 20:36:16,88,829.02
2026-04-14 20:36:17,88,830.03
2026-04-14 20:36:18,86,831.03
2026-04-14 20:36:20,85,833.03
2026-04-14 20:36:22,85,835.02
2026-04-14 20:36:23,85,836.03
2026-04-14 20:36:24,84,837.03
2026-04-14 20:36:25,84,838.03
2026-04-14 20:36:26,84,839.03
2026-04-14 20:36:28,83,841.03
2026-04-14 20:36:29,83,842.03
2026-04-14 20:36:31,84,844.03
2026-04-14 20:36:33,86,846.03
2026-04-14 20:36:35,90,848.04
2026-04-14 20:36:37,91,850.03
2026-04-14 20:36:39,91,852.04
2026-04-14 20:36:41,91,854.04
2026-04-14 20:36:43,89,856.04
2026-04-14 20:36:45,87,858.03
2026-04-14 20:36:47,85,860.04
2026-04-14 20:36:48,85,861.04
2026-04-14 20:36:50,85,863.04
2026-04-14 20:36:51,85,864.04
2026-04-14 20:36:52,88,865.04
2026-04-14 20:36:54,89,867.04
2026-04-14 20:36:55,89,868.04
2026-04-14 20:36:56,90,869.04
2026-04-14 20:36:57,90,870.04
2026-04-14 20:36:58,89,871.04
2026-04-14 20:37:00,87,873.04
2026-04-14 20:37:02,84,875.04
2026-04-14 20:37:03,84,876.04
2026-04-14 20:37:04,82,877.04
2026-04-14 20:37:05,82,878.05
2026-04-14 20:37:07,83,880.05
2026-04-14 20:37:08,84,881.05
2026-04-14 20:37:10,85,883.05
2026-04-14 20:37:11,85,884.05
2026-04-14 20:37:12,85,885.05
2026-04-14 20:37:13,87,886.05
2026-04-14 20:37:15,89,888.05
2026-04-14 20:37:16,89,889.05
2026-04-14 20:37:17,89,890.05
2026-04-14 20:37:18,89,891.05
2026-04-14 20:37:19,87,892.05
2026-04-14 20:37:21,87,894.06
2026-04-14 20:37:22,87,895.06
2026-04-14 20:37:24,88,897.06
2026-04-14 20:37:26,88,899.06
2026-04-14 20:37:27,87,900.06
2026-04-14 20:37:29,85,902.06
2026-04-14 20:37:31,84,904.07
2026-04-14 20:37:33,84,906.06
2026-04-14 20:37:34,84,907.06
2026-04-14 20:37:35,83,908.07
2026-04-14 20:37:37,84,910.06
2026-04-14 20:37:38,84,911.06
2026-04-14 20:37:39,84,912.06
2026-04-14 20:37:40,84,913.06
2026-04-14 20:37:41,85,914.06
2026-04-14 20:37:42,85,915.06
2026-04-14 20:37:43,82,916.06
2026-04-14 20:37:44,82,917.06
2026-04-14 20:37:45,80,918.07
2026-04-14 20:37:46,80,919.07
2026-04-14 20:37:48,82,921.07
2026-04-14 20:37:50,82,923.07
2026-04-14 20:37:52,83,925.06
2026-04-14 20:37:54,83,927.06
2026-04-14 20:37:55,83,928.06
2026-04-14 20:37:56,83,929.06
2026-04-14 20:37:57,84,930.07
2026-04-14 20:37:59,84,932.06
2026-04-14 20:38:01,85,934.06
2026-04-14 20:38:02,85,935.07
2026-04-14 20:38:04,85,937.07
2026-04-14 20:38:05,87,938.07
2026-04-14 20:38:07,86,940.07
2026-04-14 20:38:08,86,941.07
2026-04-14 20:38:09,84,942.07
2026-04-14 20:38:11,82,944.07
2026-04-14 20:38:13,82,946.07
2026-04-14 20:38:14,82,947.07
2026-04-14 20:38:15,82,948.07
