experiment_id,model_name,pretrain_dataset,checkpoint_name,group_by,group_value,n_total_events,n_valid_events,n_invalid_events,coverage_rate,MAE,MAE_std_err,RMSE,RMSE_std_err,MAPE,MAPE_std_err,Pearson,Pearson_std_err,median_abs_error,std_abs_error
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,global,all,10334,9603,731,0.9292626282175344,28.839769717145682,0.16292912437804055,32.964414008357814,0.16292912437804055,32.02346229321826,0.16821093965865452,-0.061906976076261326,0.010186100464554726,29.14453125,15.966222896365435
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_0,752,664,88,0.8829787234042553,39.27654367469879,0.5795555067535805,42.019926793626134,0.5795555067535805,39.67678082416525,0.5752109081497468,-0.008442831454419118,0.038864718476937274,40.87109375,14.934100733260683
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_1,765,684,81,0.8941176470588236,27.201874314692983,0.5543682827526722,30.8245310457613,0.5543682827526722,30.103757049955014,0.6101560351237089,-0.003163659285214366,0.038291787425662076,27.9609375,14.498611932138482
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_2,704,684,20,0.9715909090909091,16.02662417763158,0.38841902494649316,18.974912657671656,0.38841902494649316,22.3774694415345,0.5376477969642757,0.015695321704743175,0.038287262280009234,14.8046875,10.158475664942205
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_3,781,755,26,0.9667093469910372,26.883795529801326,0.5350960757779243,30.641735572164166,0.5350960757779243,30.370425717548557,0.5934304618573379,-0.015379820741529262,0.036437715620950384,27.71875,14.702975779965946
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_4,724,702,22,0.9696132596685083,40.07452479522792,0.5928440438497359,43.042947249388824,0.5928440438497359,40.20739956211297,0.5644210308583063,-0.04488976435035421,0.0377583464577525,42.568359375,15.707570478922941
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_5,679,664,15,0.9779086892488954,33.50118834713855,0.5080794423258346,35.968565645027255,0.5080794423258346,36.24991313185718,0.542065591730616,0.10810231470034837,0.03863833955176989,33.431640625,13.092291391890996
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_6,725,709,16,0.9779310344827586,27.960865876234134,0.6321301751971742,32.636150331353036,0.6321301751971742,30.64865752621565,0.6763333200443187,-0.030523290208777584,0.03759134708800484,28.87109375,16.831764253990738
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_7,780,698,82,0.8948717948717949,38.8566160010745,0.5789509593806403,41.75877378450735,0.5789509593806403,39.29189669144003,0.5780621537943288,0.08805061740247008,0.037757679602031434,41.5078125,15.295704656232715
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_8,796,740,56,0.9296482412060302,15.53137668918919,0.3773692908152357,18.617337948342154,0.3773692908152357,21.747632532539452,0.5283663663262578,-0.002169001038741204,0.036810422102788946,13.728515625,10.265554559851674
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_9,660,643,17,0.9742424242424242,31.24613627527216,0.5762750831177057,34.49430116348829,0.5762750831177057,34.1079101369949,0.6032257561679718,0.026709426201246333,0.03948353408953773,32.83984375,14.612863532673906
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_10,769,602,167,0.7828348504551366,33.517909053156146,0.528148429716201,35.93567262637898,0.528148429716201,36.8700917223706,0.5659589445413145,-0.04777422448437503,0.040778213616973556,33.61328125,12.958485243832966
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_11,688,651,37,0.9462209302325582,24.723016273041473,0.50436115704285,27.8716527800317,0.50436115704285,29.61046617823487,0.5908368008162032,-0.1631907663575183,0.038727223014667675,26.75,12.86862444294553
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_12,568,508,60,0.8943661971830986,21.975132258858267,0.6343538329565838,26.216942399348586,0.6343538329565838,25.610975460199526,0.7303303870278544,0.07708890926340488,0.044323132997483444,19.400390625,14.297609274856
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,subject_id,person_13,943,899,44,0.953340402969247,27.429956896551722,0.4917369466289147,31.141378138000587,0.4917369466289147,31.58030943702603,0.5503945649824952,-0.03449469129135684,0.03336915772142871,27.38671875,14.74391050526472
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,discard_reason,,9603,9603,0,1.0,28.839769717145682,0.16292912437804055,32.964414008357814,0.16292912437804055,32.02346229321826,0.16821093965865452,-0.061906976076261326,0.010186100464554726,29.14453125,15.966222896365435
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,discard_reason,annotated_failure_interval,447,0,447,0.0,,,,,,,,,,
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,discard_reason,before_window_seconds,90,0,90,0.0,,,,,,,,,,
DeepPhys_PURE,DeepPhys,PURE,PURE_DeepPhys.pth,discard_reason,window_out_of_prediction_bounds,194,0,194,0.0,,,,,,,,,,
