experiment_id,model_name,pretrain_dataset,checkpoint_name,subject_id,video_name,video_dir,n_total_events,n_valid_events,n_invalid_events,coverage_rate,MAE,MAE_std_err,RMSE,RMSE_std_err,MAPE,MAPE_std_err,Pearson,Pearson_std_err,median_abs_error,std_abs_error
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_0,person_0,dataset/person_0,752,665,87,0.8843085106382979,19.538657189849623,0.4970769602870223,23.36816178565413,0.4970769602870223,19.7889836105346,0.5026788579856952,0.20060560700206279,0.038047310995204545,18.015625,12.818418797107686
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_1,person_1,dataset/person_1,765,687,78,0.8980392156862745,16.475726664847162,0.48816822713159336,20.860664296411258,0.48816822713159336,18.282062634177716,0.5400837272219202,0.04891853504937424,0.038162292256372174,14.171875,12.795223552279639
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_2,person_2,dataset/person_2,704,684,20,0.9715909090909091,28.367895650584796,0.7546485729205129,34.558236647322865,0.7546485729205129,39.81564834478433,1.0621981339384847,0.09457095902237146,0.03812035912255849,25.513671875,19.736621203486205
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_3,person_3,dataset/person_3,781,755,26,0.9667093469910372,14.5614497102649,0.43839128328252625,18.89806710207262,0.43839128328252625,16.51492163243917,0.4968401386972511,0.20106747630528973,0.03569778470202924,11.29296875,12.045792731483704
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_4,person_4,dataset/person_4,724,703,21,0.9709944751381215,23.345900382290186,0.5976451215428651,28.215747157332537,0.5976451215428651,23.29109206648529,0.576043680495039,-0.09790398040826903,0.03758802907253963,20.65625,15.846050706302252
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_5,person_5,dataset/person_5,679,666,13,0.9808541973490427,15.023619322447447,0.41880263741497487,18.507367177700843,0.41880263741497487,16.21541748776463,0.4479853737098877,-0.036068140811678855,0.038782275505715086,13.15625,10.80802952921679
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_6,person_6,dataset/person_6,725,709,16,0.9779310344827586,13.723455130465444,0.4380314902492594,18.010279717731734,0.4380314902492594,15.2632389754314,0.49303260712715546,-0.03355639600758888,0.03758769036755087,11.04296875,11.663488105752963
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_7,person_7,dataset/person_7,780,698,82,0.8948717948717949,17.586161353868196,0.524828434599249,22.394945890255865,0.524828434599249,17.77162822460104,0.5309026539970132,-0.06528507844812373,0.03782403789547625,14.62109375,13.865804349665437
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_8,person_8,dataset/person_8,796,742,54,0.9321608040201005,21.72766804245283,0.6176419450055131,27.48000882747,0.6176419450055131,30.534223842530164,0.8751683466980651,0.09240231208707216,0.03660345967847485,17.76953125,16.824367048861106
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_9,person_9,dataset/person_9,660,644,16,0.9757575757575757,18.12692886257764,0.521615909009916,22.445647747296434,0.521615909009916,19.836789065944014,0.5713745778659853,-0.07074824804128024,0.039367955986634104,15.2890625,13.23712781560876
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_10,person_10,dataset/person_10,769,602,167,0.7828348504551366,16.218224408222593,0.46639452148324845,19.84893348410839,0.46639452148324845,17.92171592863886,0.5153382247462048,0.0878305937170259,0.040667058470940064,13.5625,11.443310600568882
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_11,person_11,dataset/person_11,688,651,37,0.9462209302325582,18.40619599654378,0.5492011822895337,23.133178188700242,0.5492011822895337,22.205953717991562,0.666490153163764,-0.11753029858928735,0.03898137971426359,15.55859375,14.012704308839615
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_12,person_12,dataset/person_12,568,508,60,0.8943661971830986,17.436431163877952,0.5518635936061611,21.418269587298376,0.5518635936061611,20.46351122441101,0.6524949765038346,0.2559357776784665,0.0429747806756336,15.9375,12.438373703243373
RhythmFormer_PURE,RhythmFormer,PURE,PURE_RhythmFormer.pth,person_13,person_13,dataset/person_13,943,900,43,0.9544008483563097,16.957942708333334,0.39970711030391554,20.76923247315296,0.39970711030391554,19.639793275744672,0.4638521832392058,-0.0900316178535211,0.03323491180658376,14.94140625,11.991213309117466
