experiment_id,model_name,pretrain_dataset,checkpoint_name,subject_id,video_name,video_dir,n_total_events,n_valid_events,n_invalid_events,coverage_rate,MAE,MAE_std_err,RMSE,RMSE_std_err,MAPE,MAPE_std_err,Pearson,Pearson_std_err,median_abs_error,std_abs_error
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_0,person_0,dataset/person_0,752,665,87,0.8843085106382979,17.84016682330827,0.4851650793750284,21.789967412926053,0.4851650793750284,18.087355752863196,0.49168196583262164,0.09574768804344841,0.03865835155758489,15.2578125,12.511240049368013
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_1,person_1,dataset/person_1,765,687,78,0.8980392156862745,15.183571006186318,0.4460584767705131,19.16329714970778,0.4460584767705131,16.88117020560219,0.4995410789754702,0.07945860571300824,0.03808722854278432,12.8984375,11.691498156699014
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_2,person_2,dataset/person_2,704,684,20,0.9715909090909091,24.08469823647661,0.6143778248412016,28.952640734745735,0.6143778248412016,33.90544250230238,0.8794991669344832,0.008319891191003756,0.03829065373375867,22.921875,16.068065109810785
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_3,person_3,dataset/person_3,781,755,26,0.9667093469910372,16.273204677152318,0.4647292658367525,20.685188536994126,0.4647292658367525,18.548429806870473,0.5380344147667541,0.01550296221569244,0.03643764631906073,14.2265625,12.769488413656244
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_4,person_4,dataset/person_4,724,703,21,0.9709944751381215,17.934538362375534,0.4484272451260113,21.517709524341715,0.4484272451260113,18.010712696158453,0.43938736429496716,-0.0900668456577159,0.03761597308670896,15.625,11.889665971019815
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_5,person_5,dataset/person_5,679,666,13,0.9808541973490427,14.79807150900901,0.39521263940097495,17.97240881444961,0.39521263940097495,16.05705206864795,0.4302453162413902,0.031032388809688602,0.03878883578289915,14.580078125,10.19924302132084
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_6,person_6,dataset/person_6,725,709,16,0.9779310344827586,14.714623369181947,0.4318694924075811,18.675026724312715,0.4318694924075811,16.264842421158736,0.47990891579940814,-0.06260997463168343,0.03753508478643012,12.3828125,11.499412257020733
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_7,person_7,dataset/person_7,780,698,82,0.8948717948717949,17.252512759670488,0.45989766932665527,21.1016656017138,0.45989766932665527,17.463385092593423,0.4668383657396641,-0.021401144737616676,0.03789622079169621,15.640625,12.150353683903958
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_8,person_8,dataset/person_8,796,742,54,0.9321608040201005,24.52200029481132,0.6356736181053197,30.019269851797137,0.6356736181053197,34.60419665625753,0.9094676229187267,-0.08152510208237941,0.036638365243878736,22.1640625,17.31554399885519
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_9,person_9,dataset/person_9,660,644,16,0.9757575757575757,16.066721661490682,0.4539386923329431,19.769734484495356,0.4539386923329431,17.738310749998057,0.5073530781046854,-0.060528470182602066,0.03939448828996611,14.244140625,11.519672592553613
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_10,person_10,dataset/person_10,769,602,167,0.7828348504551366,15.657145452657808,0.4363805949343132,18.967969684552127,0.4363805949343132,17.2474971577715,0.4779245823819522,0.07507667312009308,0.04070961174696582,13.134765625,10.706898254322095
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_11,person_11,dataset/person_11,688,651,37,0.9462209302325582,15.47867463517665,0.44970960644982116,19.267765355079682,0.44970960644982116,18.550153458312906,0.5333728568901027,-0.027258054553347365,0.0392388482084291,13.9609375,11.474206435163511
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_12,person_12,dataset/person_12,568,508,60,0.8943661971830986,15.59162001722441,0.544142612908914,19.8371604777158,0.544142612908914,18.408332184665102,0.654414094416679,0.12212140932230249,0.04412268113883961,12.54296875,12.264351636231602
FactorizePhys_SCAMPS,FactorizePhys,SCAMPS,SCAMPS_FactorizePhys_FSAM_Res.pth,person_13,person_13,dataset/person_13,943,900,43,0.9544008483563097,18.008771701388888,0.4141227131255915,21.878384711093187,0.4141227131255915,20.943313188183364,0.48527587066606503,-0.08701128937376314,0.03324386902836313,16.759765625,12.423681393767746
