experiment_id,model_name,pretrain_dataset,checkpoint_name,group_by,group_value,n_total_events,n_valid_events,n_invalid_events,coverage_rate,MAE,MAE_std_err,RMSE,RMSE_std_err,MAPE,MAPE_std_err,Pearson,Pearson_std_err,median_abs_error,std_abs_error
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,global,all,10334,9614,720,0.9303270756725373,26.58765862284169,0.18373319515473407,32.11622513122863,0.18373319515473407,31.36497096322326,0.23676409855879588,0.03221285169512124,0.010194540962571268,24.39453125,18.0152248288772
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_0,752,665,87,0.8843085106382979,21.1843632518797,0.571396802048345,25.80495997812545,0.571396802048345,21.601392423951918,0.5890273913367188,0.01827056127965212,0.03883029920870164,19.16796875,14.734948696383887
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_1,765,687,78,0.8980392156862745,27.631339838064047,0.637704782029816,32.29352005442986,0.637704782029816,30.78020408601657,0.7186869728183515,0.023416749997839187,0.03819755898150184,26.37890625,16.714679065398727
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_2,704,684,20,0.9715909090909091,40.96841876827485,0.8329320655766768,46.39993535841362,0.8329320655766768,57.649923072575135,1.194134415927538,0.0006198278942806201,0.0382919716977405,39.197265625,21.784000204099964
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_3,781,755,26,0.9667093469910372,24.08700331125828,0.5962422323896681,29.130565601765333,0.5962422323896681,27.390471741306772,0.6801475848833214,0.21706000474701284,0.03557318465622608,23.2265625,16.38310482668613
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_4,724,703,21,0.9709944751381215,18.442211948790895,0.5009680846402664,22.72765724638829,0.5009680846402664,18.840931251815995,0.5257060398620692,-0.059443555419351105,0.03770268976580413,16.34765625,13.282741522185109
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_5,679,666,13,0.9808541973490427,19.599533126876878,0.5818778800755907,24.69083276091565,0.5818778800755907,21.30510382359958,0.6400855533350136,-0.000637591277737282,0.03880751839724687,16.302734375,15.016508370322361
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_6,725,709,16,0.9779310344827586,29.057122708039493,0.7288132925875267,34.94159512995543,0.7288132925875267,32.45750110745705,0.8340483838589636,-0.061125698974658534,0.0375385449980769,25.8046875,19.40615083306478
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_7,780,698,82,0.8948717948717949,21.068695155802292,0.5769807091030631,26.00497681530834,0.5769807091030631,21.411571898218902,0.5968699976365037,-0.01680979475193857,0.03789954642164057,18.576171875,15.24365125541113
RhythmFormer_UBFC-rPPG,RhythmFormer,UBFC-rPPG,UBFC-rPPG_RhythmFormer.pth,subject_id,person_8,796,742,54,0.9321608040201005,37.9497030828841,0.7040092687106955,42.5198391283239,0.7040092687106955,53.44840722918184,1.0035343073001048,-0.01301983962305823,0.036757615202475113,36.984375,19.17698504508677
