experiment_id,model_name,pretrain_dataset,checkpoint_name,group_by,group_value,n_total_events,n_valid_events,n_invalid_events,coverage_rate,MAE,MAE_std_err,RMSE,RMSE_std_err,MAPE,MAPE_std_err,Pearson,Pearson_std_err,median_abs_error,std_abs_error
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,global,all,10334,9614,720,0.9303270756725373,20.946299423366966,0.1426352551514761,25.186157322504148,0.1426352551514761,23.54455632688525,0.15761009756552805,-0.09510175797946395,0.010153604180981577,19.24609375,13.985530420423315
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_0,752,665,87,0.8843085106382979,27.94593515037594,0.5805077887596581,31.702889003182108,0.5805077887596581,28.237297895160058,0.5784512263196082,0.07562454115919198,0.03872556746942194,28.56640625,14.969899121873452
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_1,765,687,78,0.8980392156862745,19.83934338609898,0.5288808334128428,24.202555794589227,0.5288808334128428,21.98124745629314,0.582769481882884,-0.05049405446009059,0.038159296357347265,18.7421875,13.86232884470193
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_2,704,684,20,0.9715909090909091,18.29207213998538,0.5638178783338279,23.49546921271778,0.5638178783338279,25.679007850827293,0.7953147656852672,0.04356413353882342,0.03825562589238223,14.76953125,14.745750925311999
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_3,781,755,26,0.9667093469910372,17.84738203642384,0.4521362494915824,21.745610420791177,0.4521362494915824,20.24028081421961,0.5093229268925683,0.027129396578130783,0.03642861264416148,15.83203125,12.423466787445339
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_4,724,703,21,0.9709944751381215,29.46183766002845,0.56240957190607,33.02062931692374,0.56240957190607,29.48584891910094,0.5421334704029521,-0.04391368930088812,0.037733043596011755,30.83984375,14.911810157717706
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_5,679,666,13,0.9808541973490427,24.64280686936937,0.4830718765370305,27.616745826456626,0.4830718765370305,26.685308672715852,0.520563048410041,0.14417787558009393,0.03840205700504455,23.900390625,12.466624227996581
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_6,725,709,16,0.9779310344827586,18.531811971086036,0.46655675872728775,22.310530656925074,0.46655675872728775,20.3745340171202,0.5049814461192628,0.024421516224857633,0.03759765388767679,16.9296875,12.423031967354259
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_7,780,698,82,0.8948717948717949,26.374580273997136,0.5889259645344562,30.622025916619247,0.5889259645344562,26.594567147162344,0.589424391777279,-0.08583754939246206,0.03776500073264442,25.74609375,15.559241196426708
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_8,796,742,54,0.9321608040201005,16.43249347203504,0.4841207887820368,21.069683476541186,0.4841207887820368,23.12742075507605,0.6887207069982305,0.1060227755794367,0.03655353665475961,13.11328125,13.187293888177308
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_9,660,644,16,0.9757575757575757,20.268245341614907,0.5292885813934485,24.31493475971715,0.5292885813934485,22.07844224197779,0.5632312921245871,-0.01622776714813818,0.03946165494722057,19.01953125,13.431838412570595
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_10,769,602,167,0.7828348504551366,20.938622560215947,0.47057888073133236,23.910991060166808,0.47057888073133236,23.0494301117513,0.5112870430432964,-0.005362736301788369,0.04082424200274794,21.08203125,11.54597673478484
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_11,688,651,37,0.9462209302325582,18.649481566820278,0.4792399649714685,22.300649032528188,0.4792399649714685,22.272068530672847,0.5580308543752048,-0.2648856100936552,0.03785129474625833,16.9609375,12.227664722293916
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_12,568,508,60,0.8943661971830986,15.5042984128937,0.4828736373553205,18.942863555958454,0.4828736373553205,18.078319605712338,0.5541260803939956,0.007199465576728739,0.04445427031901065,13.974609375,10.88341905945006
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,subject_id,person_13,943,900,43,0.9544008483563097,18.486106770833334,0.42065595137874984,22.38286018430118,0.42065595137874984,21.317053646288613,0.4809285357850429,-0.15006296055417895,0.032992560203902725,16.4453125,12.619678541362495
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,discard_reason,,9614,9614,0,1.0,20.946299423366966,0.1426352551514761,25.186157322504148,0.1426352551514761,23.54455632688525,0.15761009756552805,-0.09510175797946395,0.010153604180981577,19.24609375,13.985530420423315
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,discard_reason,annotated_failure_interval,447,0,447,0.0,,,,,,,,,,
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,discard_reason,before_window_seconds,90,0,90,0.0,,,,,,,,,,
PhysFormer_PURE,PhysFormer,PURE,PURE_PhysFormer_DiffNormalized.pth,discard_reason,window_out_of_prediction_bounds,183,0,183,0.0,,,,,,,,,,
